ID,age,seen
19861353,64,YES
19870080,64,NO
19870159,64,NO
19870294,64,NO
19870314,64,YES
19870471,64,NO
19870504,64,NO
19870627,64,NO
19870769,64,NO
19870802,64,NO
19870929,64,NO
19870947,64,NO
19870979,64,YES
19871006,64,NO
19871051,64,NO
19871059,64,NO
19871075,64,NO
19871279,64,NO
19871290,64,NO
19872104,64,NO
19872123,64,NO
19872245,64,NO
19872248,64,NO
19872353,64,YES
19880043,64,NO
19880051,64,NO
19880112,64,NO
19880308,64,NO
19880404,64,NO
19880455,64,NO
19880670,64,NO
19880784,64,NO
19880816,64,YES
19880825,64,NO
19880854,64,NO
19880866,64,NO
19880974,64,NO
19881320,64,NO
19881463,64,NO
19890423,64,NO
19890566,64,NO
19890571,64,NO
19890918,64,NO
19891023,64,NO
19891422,64,NO
19900042,64,NO
19900102,64,NO
19900151,64,NO
19900196,64,NO
19900284,64,NO
19900290,64,NO
19900454,64,NO
19900550,64,YES
19900880,64,NO
19901267,64,YES
19901308,64,NO
19910048,64,NO
19910154,64,NO
19910356,64,NO
19910503,64,NO
19910546,64,NO
19910692,64,NO
19910962,64,NO
19910989,64,NO
19911412,64,NO
19911413,64,NO
19930120,64,NO
19930297,64,NO
19930467,64,NO
19930468,64,NO
19930616,64,NO
19931224,64,NO
19931271,64,NO
19931345,64,NO
19940276,64,NO
19940401,64,NO
19941042,64,NO
19941360,64,NO
19941464,64,NO
19941570,64,NO
19942140,64,NO
19942317,64,NO
19942658,64,NO
19942673,64,NO
19942748,64,NO
19942857,64,NO
19942888,64,YES
19960170,64,NO
19960177,64,NO
19960251,64,NO
19960498,64,NO
19960777,64,NO
19960781,64,NO
19961121,64,NO
19961197,64,NO
19961349,64,NO
19961362,64,NO
19961457,64,NO
19961730,64,NO
19961830,64,NO
19961888,64,NO
19962107,64,NO
19962248,64,NO
19962521,64,NO
19962681,64,NO
19962773,64,YES
19980076,64,NO
19980089,64,NO
19980154,64,NO
19980554,64,NO
19980617,64,NO
19980738,64,NO
19981105,64,NO
19981231,64,NO
19981388,64,NO
19981511,64,YES
19982012,64,NO
19982053,64,NO
19982090,64,NO
19982121,64,YES
19982240,64,NO
20000052,64,NO
20000546,64,NO
20000646,64,YES
20001404,64,NO
20001608,64,YES
20001679,64,NO
20002005,64,NO
20002014,64,NO
20002139,64,NO
20002431,64,NO
20002756,64,NO
20021352,64,NO
20021359,64,NO
20021719,64,NO
20021835,64,NO
20021991,64,NO
20022001,64,NO
20022073,64,NO
20022429,64,NO
20040249,64,YES
20040524,64,NO
20040605,64,NO
20041400,64,NO
20042085,64,NO
20042360,64,NO
20042677,64,NO
20042688,64,NO
19730168,65,NO
19730198,65,NO
19730234,65,NO
19730370,65,NO
19730439,65,NO
19730572,65,NO
19730590,65,NO
19730639,65,NO
19730835,65,NO
19730877,65,NO
19730910,65,NO
19731034,65,NO
19731055,65,NO
19731065,65,NO
19731149,65,NO
19731260,65,NO
19731500,65,NO
19750061,65,NO
19750133,65,NO
19750137,65,NO
19750212,65,NO
19750354,65,NO
19750453,65,NO
19751021,65,NO
19751025,65,NO
19751058,65,NO
19751103,65,NO
19751269,65,NO
19751333,65,NO
19751395,65,NO
19751423,65,NO
19751456,65,NO
19751496,65,NO
19751573,65,NO
19751634,65,NO
19751637,65,NO
19760063,65,NO
19760220,65,NO
19760373,65,NO
19760379,65,YES
19760453,65,NO
19760479,65,NO
19760726,65,NO
19761054,65,NO
19761184,65,NO
19761218,65,NO
19761257,65,NO
19761362,65,NO
19761492,65,NO
19761512,65,NO
19761577,65,NO
19761733,65,NO
19780259,65,NO
19780375,65,NO
19780395,65,NO
19780470,65,NO
19780526,65,NO
19780535,65,NO
19780701,65,NO
19780798,65,NO
19780958,65,NO
19780961,65,NO
19780990,65,NO
19781111,65,NO
19781118,65,NO
19781119,65,NO
19781143,65,NO
19781276,65,NO
19781311,65,NO
19781344,65,NO
19781357,65,NO
19781529,65,NO
19800015,65,NO
19800024,65,YES
19800075,65,NO
19800164,65,NO
19800254,65,NO
19800480,65,NO
19800484,65,YES
19800501,65,NO
19800575,65,NO
19800643,65,NO
19800667,65,NO
19800823,65,NO
19800869,65,NO
19800955,65,NO
19801053,65,NO
19801070,65,NO
19801108,65,NO
19801181,65,NO
19801202,65,NO
19801238,65,NO
19801254,65,NO
19801256,65,NO
19801280,65,NO
19801366,65,NO
19801388,65,NO
19801456,65,YES
19830102,65,YES
19830166,65,NO
19830188,65,NO
19830308,65,NO
19830316,65,NO
19830392,65,NO
19830589,65,NO
19830640,65,NO
19830688,65,NO
19830723,65,NO
19830875,65,NO
19830879,65,NO
19830963,65,NO
19831056,65,NO
19831068,65,NO
19831248,65,NO
19831252,65,NO
19831278,65,YES
19831294,65,YES
19831464,65,NO
19831491,65,NO
19831498,65,NO
19831527,65,NO
19831578,65,NO
19831582,65,NO
19840007,65,YES
19840225,65,NO
19840310,65,NO
19840317,65,NO
19840321,65,NO
19840410,65,NO
19840463,65,NO
19840543,65,NO
19840714,65,NO
19840938,65,NO
19840952,65,NO
19841177,65,NO
19841347,65,YES
19841352,65,NO
19841374,65,NO
19841385,65,NO
19841401,65,NO
19841431,65,NO
19860208,65,NO
19860281,65,NO
19860491,65,NO
19860523,65,NO
19860708,65,NO
19860738,65,NO
19860799,65,NO
19860810,65,YES
19860815,65,NO
19860887,65,NO
19860917,65,NO
19861040,65,NO
19861068,65,NO
19861077,65,NO
19861177,65,YES
19861230,65,NO
19861239,65,NO
19861283,65,NO
19861284,65,NO
19861351,65,NO
19870058,65,NO
19870194,65,NO
19870260,65,YES
19870292,65,NO
19870331,65,YES
19870484,65,NO
19870519,65,NO
19870526,65,NO
19870571,65,NO
19870654,65,NO
19870709,65,NO
19870742,65,NO
19870892,65,NO
19871008,65,NO
19871014,65,NO
19871097,65,NO
19871111,65,NO
19871211,65,NO
19871335,65,NO
19872037,65,NO
19872049,65,NO
19872053,65,NO
19872237,65,YES
19872247,65,NO
19872293,65,NO
19872308,65,NO
19872309,65,NO
19872338,65,NO
19880110,65,YES
19880305,65,NO
19880451,65,NO
19880602,65,NO
19880719,65,NO
19880721,65,NO
19880788,65,NO
19880944,65,NO
19881065,65,NO
19881245,65,NO
19881287,65,NO
19890013,65,NO
19890088,65,NO
19890287,65,NO
19890389,65,NO
19890440,65,NO
19890586,65,NO
19890711,65,NO
19890740,65,NO
19890825,65,YES
19890852,65,NO
19891103,65,NO
19891118,65,NO
19891156,65,NO
19891352,65,NO
19891488,65,NO
19891495,65,NO
19900001,65,NO
19900013,65,NO
19900091,65,NO
19900219,65,NO
19900286,65,NO
19900381,65,NO
19900500,65,NO
19900515,65,NO
19900781,65,YES
19900860,65,NO
19901226,65,NO
19901254,65,NO
19910045,65,YES
19910076,65,NO
19910213,65,NO
19910277,65,NO
19910437,65,NO
19910477,65,NO
19910508,65,YES
19910513,65,NO
19910579,65,NO
19910696,65,NO
19910819,65,NO
19911080,65,NO
19911138,65,NO
19911233,65,YES
19911309,65,NO
19911311,65,NO
19911336,65,NO
19911450,65,NO
19930166,65,NO
19930285,65,NO
19930292,65,NO
19930340,65,YES
19930644,65,NO
19930710,65,NO
19930744,65,NO
19930957,65,YES
19930980,65,NO
19931001,65,NO
19931294,65,NO
19931458,65,NO
19931506,65,NO
19931577,65,NO
19940024,65,NO
19940145,65,YES
19940432,65,NO
19940448,65,NO
19940842,65,NO
19940923,65,NO
19941668,65,NO
19941690,65,NO
19942080,65,YES
19942081,65,NO
19942121,65,NO
19942338,65,NO
19942351,65,NO
19942761,65,NO
19942877,65,NO
19942915,65,NO
19960202,65,NO
19960400,65,NO
19960500,65,NO
19960651,65,NO
19960752,65,NO
19960960,65,NO
19960972,65,NO
19960989,65,NO
19961051,65,NO
19961110,65,NO
19961699,65,YES
19961856,65,NO
19962287,65,NO
19962555,65,NO
19962658,65,NO
19962835,65,YES
19980302,65,NO
19980924,65,YES
19981045,65,NO
19981053,65,NO
19981148,65,NO
19981315,65,YES
19981764,65,NO
19981779,65,NO
19982381,65,NO
19982407,65,NO
19982437,65,NO
19982587,65,YES
19982638,65,NO
19982673,65,NO
19982821,65,NO
20000157,65,NO
20000634,65,NO
20000745,65,YES
20001455,65,YES
20001690,65,NO
20001822,65,NO
20002218,65,NO
20002429,65,NO
20002482,65,NO
20002528,65,NO
20002790,65,NO
20020126,65,NO
20020340,65,NO
20020692,65,NO
20020760,65,NO
20021074,65,NO
20021665,65,NO
20021992,65,NO
20022104,65,NO
20040031,65,NO
20040903,65,NO
20041411,65,NO
20041992,65,NO
20042274,65,NO
20042381,65,NO
20042388,65,NO
20042474,65,NO
20042502,65,NO
20042631,65,NO
19730031,66,NO
19730034,66,NO
19730176,66,NO
19730223,66,NO
19730330,66,NO
19730369,66,NO
19730423,66,NO
19730424,66,NO
19730480,66,NO
19730652,66,NO
19730668,66,NO
19730811,66,NO
19731049,66,NO
19731099,66,NO
19731282,66,NO
19731297,66,NO
19731324,66,NO
19731329,66,NO
19731339,66,NO
19731342,66,NO
19731352,66,NO
19731384,66,NO
19731396,66,NO
19750018,66,NO
19750021,66,YES
19750233,66,NO
19750241,66,NO
19750247,66,NO
19750372,66,NO
19750433,66,NO
19750464,66,NO
19750488,66,NO
19750698,66,NO
19750730,66,NO
19751067,66,NO
19751104,66,NO
19751116,66,NO
19751240,66,NO
19751392,66,NO
19751430,66,NO
19751437,66,NO
19751472,66,NO
19751542,66,NO
19751561,66,NO
19751571,66,NO
19751595,66,NO
19751628,66,NO
19751736,66,NO
19760135,66,NO
19760287,66,NO
19760383,66,NO
19760423,66,NO
19760458,66,NO
19760535,66,NO
19760652,66,NO
19760735,66,NO
19761032,66,NO
19761074,66,NO
19761098,66,NO
19761104,66,NO
19761162,66,YES
19761394,66,NO
19761422,66,NO
19761637,66,NO
19761746,66,NO
19780053,66,NO
19780128,66,NO
19780194,66,NO
19780227,66,NO
19780247,66,YES
19780384,66,NO
19780676,66,NO
19780754,66,NO
19780762,66,NO
19780777,66,NO
19780816,66,NO
19780917,66,NO
19781158,66,NO
19781168,66,NO
19781255,66,NO
19781304,66,NO
19781355,66,NO
19781524,66,NO
19800030,66,NO
19800080,66,NO
19800211,66,NO
19800279,66,NO
19800311,66,NO
19800359,66,NO
19800365,66,NO
19800433,66,NO
19800483,66,NO
19800500,66,NO
19800506,66,NO
19800648,66,YES
19800730,66,NO
19800731,66,NO
19800850,66,NO
19800948,66,NO
19801276,66,NO
19801289,66,NO
19801303,66,NO
19801332,66,NO
19801415,66,NO
19801431,66,NO
19801466,66,NO
19830032,66,NO
19830131,66,NO
19830387,66,NO
19830492,66,NO
19830595,66,NO
19830635,66,NO
19830652,66,NO
19830712,66,NO
19830970,66,NO
19830976,66,NO
19831292,66,NO
19831347,66,NO
19831488,66,NO
19840100,66,NO
19840123,66,NO
19840558,66,NO
19840622,66,NO
19840642,66,NO
19840854,66,NO
19840870,66,NO
19840955,66,NO
19840968,66,NO
19840996,66,NO
19841066,66,NO
19841122,66,NO
19841137,66,NO
19841375,66,NO
19860015,66,NO
19860108,66,NO
19860178,66,NO
19860183,66,NO
19860289,66,NO
19860312,66,NO
19860317,66,NO
19860319,66,YES
19860400,66,YES
19860423,66,NO
19860428,66,NO
19860563,66,NO
19860645,66,NO
19860692,66,NO
19860705,66,NO
19860845,66,NO
19860875,66,NO
19861013,66,NO
19861045,66,NO
19861057,66,NO
19861131,66,NO
19861155,66,NO
19861279,66,NO
19861369,66,YES
19861379,66,NO
19870004,66,YES
19870182,66,YES
19870226,66,NO
19870267,66,NO
19870469,66,NO
19870503,66,NO
19870786,66,NO
19870795,66,NO
19870799,66,NO
19870872,66,NO
19870961,66,NO
19871055,66,NO
19871064,66,NO
19871087,66,NO
19871100,66,NO
19871234,66,NO
19871351,66,NO
19871386,66,NO
19871393,66,NO
19872021,66,NO
19872041,66,NO
19872192,66,YES
19872205,66,YES
19872219,66,NO
19872242,66,NO
19872351,66,NO
19880080,66,NO
19880378,66,NO
19880609,66,NO
19880680,66,NO
19880785,66,NO
19880995,66,NO
19881144,66,NO
19881214,66,NO
19881250,66,NO
19881414,66,NO
19881423,66,YES
19890307,66,NO
19890509,66,NO
19890705,66,NO
19890891,66,NO
19890961,66,NO
19891008,66,NO
19891151,66,NO
19891194,66,NO
19891302,66,NO
19891346,66,YES
19891348,66,NO
19891386,66,YES
19891518,66,NO
19900065,66,NO
19900169,66,NO
19900185,66,NO
19900415,66,NO
19900440,66,NO
19900451,66,NO
19900479,66,NO
19900826,66,NO
19900885,66,NO
19901081,66,NO
19901273,66,YES
19901295,66,NO
19901330,66,NO
19910146,66,NO
19910691,66,NO
19910699,66,NO
19910883,66,NO
19910998,66,YES
19911101,66,NO
19911209,66,NO
19911231,66,NO
19911492,66,NO
19911505,66,NO
19930035,66,NO
19930154,66,NO
19930203,66,YES
19930373,66,NO
19930801,66,NO
19930938,66,NO
19930970,66,NO
19931296,66,NO
19931323,66,NO
19931409,66,NO
19931412,66,NO
19931524,66,NO
19931564,66,YES
19940423,66,NO
19940487,66,NO
19940845,66,NO
19940849,66,NO
19940859,66,NO
19941192,66,NO
19941221,66,NO
19941231,66,NO
19941528,66,NO
19941589,66,NO
19941876,66,NO
19941991,66,NO
19942026,66,NO
19942097,66,NO
19942309,66,NO
19942793,66,NO
19960159,66,YES
19960406,66,NO
19961183,66,NO
19961219,66,NO
19961224,66,YES
19961249,66,NO
19961336,66,NO
19961416,66,NO
19961494,66,NO
19961623,66,NO
19961717,66,NO
19962157,66,NO
19962251,66,NO
19962271,66,NO
19962397,66,NO
19962494,66,NO
19962519,66,NO
19962632,66,NO
19962701,66,NO
19962865,66,NO
19980178,66,NO
19980425,66,YES
19980709,66,NO
19980722,66,NO
19981084,66,NO
19981147,66,NO
19981482,66,NO
19981544,66,NO
19981597,66,NO
19981651,66,NO
19981745,66,NO
19981912,66,NO
19982202,66,NO
19982276,66,NO
19982417,66,YES
19982455,66,NO
19982514,66,NO
20000050,66,NO
20000480,66,NO
20000504,66,NO
20000713,66,NO
20000732,66,NO
20000852,66,NO
20001165,66,NO
20001173,66,NO
20001203,66,NO
20001208,66,YES
20001260,66,NO
20001290,66,NO
20001554,66,NO
20001590,66,NO
20001778,66,NO
20001866,66,NO
20001945,66,NO
20001976,66,NO
20002017,66,NO
20002612,66,NO
20002673,66,NO
20002691,66,NO
20020143,66,NO
20020304,66,NO
20020539,66,NO
20021007,66,NO
20021773,66,YES
20022278,66,NO
20022530,66,NO
20040293,66,NO
20040621,66,YES
20040721,66,NO
20040990,66,NO
20041105,66,NO
20041729,66,YES
20042196,66,NO
20042206,66,YES
20042541,66,NO
20042586,66,NO
19730011,67,NO
19730020,67,NO
19730237,67,YES
19730336,67,NO
19730352,67,NO
19730353,67,NO
19730401,67,NO
19730446,67,NO
19730615,67,NO
19730700,67,NO
19730883,67,NO
19730886,67,NO
19730904,67,NO
19730959,67,NO
19731275,67,NO
19731497,67,NO
19750058,67,NO
19750059,67,NO
19750066,67,NO
19750118,67,YES
19750223,67,NO
19750280,67,NO
19750321,67,YES
19750346,67,NO
19750349,67,NO
19750423,67,NO
19750695,67,NO
19751020,67,NO
19751156,67,NO
19751211,67,NO
19751249,67,NO
19751286,67,NO
19751319,67,NO
19751450,67,NO
19751457,67,NO
19751508,67,NO
19751646,67,NO
19760088,67,NO
19760096,67,NO
19760194,67,NO
19760292,67,NO
19760338,67,NO
19760411,67,NO
19760478,67,NO
19760582,67,NO
19760583,67,NO
19760648,67,NO
19760710,67,NO
19761073,67,NO
19761197,67,NO
19761318,67,YES
19761356,67,NO
19761364,67,NO
19761393,67,NO
19761448,67,NO
19761468,67,NO
19761543,67,NO
19761567,67,NO
19761653,67,NO
19761663,67,NO
19761717,67,NO
19761718,67,NO
19761751,67,NO
19780267,67,NO
19780303,67,NO
19780324,67,NO
19780359,67,YES
19780574,67,NO
19780584,67,NO
19780641,67,NO
19780877,67,NO
19780879,67,NO
19780983,67,NO
19781261,67,NO
19781439,67,NO
19781442,67,NO
19800027,67,NO
19800171,67,NO
19800191,67,NO
19800227,67,NO
19800333,67,NO
19800443,67,NO
19800499,67,NO
19800558,67,NO
19800564,67,NO
19800594,67,NO
19800610,67,NO
19800639,67,YES
19800663,67,NO
19800664,67,NO
19800801,67,NO
19800810,67,NO
19800882,67,NO
19800988,67,NO
19801019,67,NO
19801042,67,NO
19801043,67,NO
19801046,67,NO
19801258,67,NO
19801284,67,NO
19801294,67,NO
19801337,67,NO
19830015,67,NO
19830098,67,NO
19830279,67,NO
19830296,67,NO
19830312,67,NO
19830553,67,NO
19830606,67,NO
19830624,67,NO
19830662,67,NO
19830663,67,NO
19830738,67,NO
19830783,67,NO
19830852,67,NO
19830854,67,NO
19830867,67,NO
19831073,67,NO
19831076,67,YES
19831123,67,NO
19831253,67,NO
19831273,67,NO
19831276,67,NO
19831335,67,NO
19831414,67,NO
19831415,67,NO
19831431,67,NO
19831470,67,NO
19831507,67,NO
19840035,67,NO
19840062,67,YES
19840067,67,NO
19840070,67,NO
19840163,67,NO
19840276,67,NO
19840405,67,NO
19840444,67,NO
19840478,67,NO
19840538,67,NO
19840861,67,NO
19840868,67,NO
19840892,67,NO
19840911,67,NO
19840994,67,NO
19840995,67,NO
19841104,67,NO
19841136,67,YES
19841159,67,NO
19841186,67,YES
19841311,67,NO
19841351,67,NO
19841366,67,NO
19841405,67,NO
19841470,67,YES
19860026,67,NO
19860057,67,NO
19860117,67,NO
19860337,67,NO
19860377,67,NO
19860401,67,NO
19860648,67,NO
19860667,67,NO
19860683,67,NO
19860741,67,NO
19860881,67,NO
19861067,67,NO
19861159,67,NO
19861207,67,NO
19861212,67,NO
19861222,67,NO
19861310,67,NO
19861328,67,NO
19861401,67,NO
19861408,67,NO
19861411,67,NO
19861466,67,NO
19870025,67,NO
19870439,67,NO
19870499,67,NO
19870611,67,NO
19870677,67,NO
19870720,67,NO
19870739,67,NO
19870771,67,NO
19870801,67,NO
19870874,67,NO
19870943,67,NO
19870968,67,NO
19871103,67,NO
19871240,67,NO
19872005,67,NO
19872143,67,NO
19872194,67,NO
19872327,67,NO
19880201,67,NO
19880283,67,YES
19880377,67,NO
19880528,67,NO
19880557,67,NO
19880659,67,NO
19880698,67,NO
19881055,67,YES
19881070,67,NO
19881158,67,NO
19881159,67,NO
19881177,67,NO
19881210,67,NO
19890094,67,NO
19890105,67,NO
19890120,67,NO
19890178,67,NO
19890186,67,NO
19890620,67,NO
19890841,67,NO
19890921,67,NO
19891085,67,NO
19891256,67,NO
19900285,67,NO
19900420,67,NO
19900450,67,YES
19900477,67,NO
19900708,67,NO
19900756,67,NO
19900782,67,NO
19900961,67,NO
19901037,67,NO
19901205,67,NO
19901216,67,NO
19901278,67,NO
19910012,67,NO
19910072,67,NO
19910300,67,YES
19910481,67,NO
19910487,67,NO
19910664,67,NO
19910678,67,NO
19911178,67,NO
19911232,67,NO
19911372,67,NO
19930198,67,NO
19930201,67,NO
19930402,67,NO
19930501,67,YES
19931168,67,NO
19931231,67,NO
19931450,67,NO
19940254,67,YES
19940364,67,NO
19940463,67,NO
19940552,67,YES
19940681,67,NO
19940905,67,NO
19941039,67,NO
19941123,67,YES
19941503,67,NO
19941609,67,YES
19941707,67,NO
19941761,67,NO
19942555,67,NO
19942604,67,NO
19942936,67,NO
19960477,67,NO
19961040,67,NO
19961083,67,NO
19961458,67,NO
19961460,67,NO
19961518,67,NO
19961844,67,NO
19962130,67,NO
19962338,67,NO
19962488,67,NO
19962561,67,NO
19962754,67,NO
19962860,67,NO
19980127,67,NO
19980309,67,NO
19980458,67,YES
19980552,67,NO
19980733,67,NO
19980869,67,NO
19980886,67,NO
19980949,67,NO
19980968,67,NO
19981016,67,NO
19981126,67,NO
19981681,67,NO
19981817,67,NO
19981832,67,NO
19981908,67,NO
19982279,67,NO
19982502,67,NO
19982709,67,NO
19982782,67,NO
20000003,67,NO
20000194,67,YES
20000350,67,NO
20000698,67,NO
20000804,67,NO
20000823,67,NO
20001074,67,NO
20001754,67,NO
20001775,67,NO
20001776,67,NO
20001781,67,NO
20001783,67,NO
20001884,67,NO
20001885,67,NO
20001939,67,NO
20002079,67,NO
20002101,67,NO
20002183,67,NO
20002257,67,NO
20002486,67,NO
20002649,67,NO
20002800,67,NO
20020392,67,NO
20020464,67,NO
20020495,67,NO
20020593,67,YES
20020673,67,NO
20020838,67,NO
20020949,67,NO
20021299,67,NO
20022476,67,NO
20022747,67,NO
20040295,67,NO
20040308,67,YES
20040473,67,NO
20041435,67,NO
20041514,67,NO
20041624,67,NO
20041761,67,NO
20041819,67,NO
20041858,67,NO
20042091,67,NO
20042363,67,NO
20042399,67,NO
20042448,67,NO
19730021,68,NO
19730117,68,NO
19730228,68,NO
19730279,68,NO
19730296,68,NO
19730371,68,YES
19730450,68,NO
19730492,68,NO
19730555,68,NO
19730624,68,NO
19730656,68,NO
19730689,68,NO
19730875,68,NO
19731005,68,NO
19731237,68,NO
19731286,68,NO
19731321,68,NO
19750158,68,NO
19750296,68,NO
19750313,68,NO
19750353,68,NO
19750364,68,NO
19750379,68,NO
19750432,68,NO
19750531,68,NO
19750602,68,NO
19750689,68,YES
19750727,68,NO
19751167,68,NO
19751210,68,NO
19751231,68,NO
19751370,68,NO
19760224,68,NO
19760227,68,NO
19760245,68,NO
19760263,68,NO
19760332,68,NO
19760391,68,NO
19760671,68,NO
19761084,68,NO
19761195,68,NO
19761563,68,NO
19761624,68,NO
19780166,68,NO
19780168,68,NO
19780484,68,NO
19780620,68,NO
19780673,68,YES
19780774,68,NO
19780913,68,NO
19781019,68,NO
19781089,68,NO
19781203,68,NO
19781272,68,NO
19781282,68,NO
19781343,68,NO
19781404,68,YES
19781430,68,NO
19781530,68,NO
19800076,68,NO
19800182,68,NO
19800222,68,NO
19800321,68,NO
19800392,68,NO
19800415,68,NO
19800477,68,NO
19800520,68,NO
19800545,68,NO
19800683,68,NO
19800690,68,NO
19800704,68,NO
19800707,68,NO
19800749,68,NO
19800800,68,YES
19801071,68,NO
19801275,68,NO
19801396,68,NO
19801420,68,NO
19801462,68,NO
19830142,68,YES
19830269,68,NO
19830427,68,NO
19830502,68,NO
19830527,68,NO
19830611,68,YES
19830616,68,YES
19830718,68,NO
19830776,68,NO
19830980,68,NO
19831036,68,NO
19831281,68,NO
19831417,68,NO
19831441,68,NO
19831539,68,NO
19840076,68,NO
19840091,68,NO
19840097,68,YES
19840122,68,NO
19840132,68,NO
19840136,68,NO
19840142,68,NO
19840313,68,NO
19840541,68,NO
19840604,68,NO
19840762,68,NO
19840800,68,NO
19840931,68,NO
19840932,68,NO
19840941,68,NO
19840969,68,YES
19841005,68,NO
19841034,68,NO
19841071,68,NO
19841170,68,NO
19841227,68,NO
19841269,68,NO
19841364,68,NO
19841373,68,NO
19860104,68,NO
19860151,68,NO
19860212,68,NO
19860288,68,NO
19860393,68,NO
19860463,68,NO
19860484,68,NO
19860545,68,NO
19860639,68,NO
19860672,68,NO
19860674,68,NO
19860757,68,NO
19860774,68,NO
19860861,68,NO
19861105,68,NO
19861309,68,NO
19861315,68,NO
19861368,68,NO
19861421,68,NO
19861464,68,NO
19870010,68,NO
19870230,68,NO
19870356,68,NO
19870357,68,NO
19870407,68,NO
19870470,68,NO
19870567,68,NO
19870603,68,NO
19870624,68,NO
19870638,68,NO
19870818,68,NO
19870873,68,NO
19870878,68,NO
19871049,68,NO
19871069,68,NO
19871092,68,YES
19871110,68,NO
19871251,68,NO
19871364,68,NO
19871457,68,NO
19872022,68,NO
19872141,68,YES
19880027,68,NO
19880079,68,NO
19880237,68,NO
19880290,68,NO
19880403,68,NO
19880620,68,NO
19880686,68,NO
19880703,68,NO
19880745,68,NO
19880872,68,NO
19880912,68,NO
19880913,68,NO
19880930,68,NO
19880939,68,NO
19881077,68,NO
19881145,68,NO
19881220,68,NO
19881271,68,NO
19881303,68,NO
19881353,68,NO
19890118,68,NO
19890140,68,NO
19890162,68,NO
19890351,68,NO
19890546,68,NO
19890933,68,NO
19890938,68,NO
19890981,68,NO
19891086,68,NO
19891168,68,NO
19891211,68,NO
19891230,68,NO
19891350,68,NO
19891391,68,NO
19891490,68,NO
19891492,68,NO
19891524,68,NO
19900010,68,NO
19900521,68,NO
19900526,68,NO
19900547,68,NO
19900645,68,NO
19900822,68,NO
19900874,68,NO
19901123,68,NO
19901206,68,NO
19901270,68,NO
19910224,68,NO
19910235,68,YES
19910398,68,YES
19910433,68,NO
19910511,68,YES
19910659,68,YES
19910730,68,YES
19910774,68,NO
19910972,68,NO
19910995,68,NO
19930312,68,NO
19930385,68,NO
19930406,68,NO
19930420,68,NO
19930706,68,NO
19930893,68,NO
19930903,68,NO
19930953,68,NO
19931083,68,NO
19931161,68,NO
19931317,68,NO
19931322,68,NO
19931341,68,NO
19931437,68,NO
19931494,68,NO
19931503,68,NO
19931507,68,YES
19940189,68,NO
19940207,68,NO
19940431,68,YES
19940464,68,NO
19940546,68,NO
19941109,68,NO
19941537,68,NO
19941569,68,NO
19941727,68,NO
19941790,68,NO
19941812,68,NO
19941883,68,NO
19942038,68,NO
19942084,68,NO
19942487,68,NO
19942558,68,NO
19960174,68,NO
19960175,68,NO
19960180,68,NO
19960184,68,NO
19960346,68,NO
19960395,68,NO
19960404,68,NO
19960527,68,YES
19960582,68,NO
19960626,68,NO
19960968,68,NO
19961135,68,NO
19961184,68,NO
19961212,68,YES
19961260,68,NO
19961275,68,NO
19961310,68,NO
19961356,68,NO
19961572,68,NO
19961933,68,NO
19962102,68,YES
19962523,68,YES
19962571,68,NO
19962653,68,YES
19980379,68,YES
19980703,68,NO
19980801,68,NO
19981089,68,NO
19981108,68,NO
19981313,68,NO
19981471,68,NO
19981664,68,NO
19982204,68,NO
19982243,68,NO
19982457,68,NO
19982762,68,NO
19982777,68,NO
19982787,68,NO
19982817,68,NO
20000325,68,NO
20000397,68,NO
20000527,68,NO
20000717,68,NO
20000803,68,NO
20001229,68,NO
20001372,68,NO
20001680,68,NO
20001785,68,NO
20001850,68,NO
20002102,68,NO
20002322,68,NO
20002371,68,NO
20002420,68,NO
20002540,68,NO
20002589,68,NO
20002633,68,YES
20020109,68,NO
20020188,68,NO
20020316,68,NO
20020682,68,NO
20020757,68,NO
20022176,68,NO
20022554,68,NO
20022736,68,NO
20040124,68,NO
20040429,68,NO
20041489,68,NO
20041545,68,NO
20041677,68,NO
20042207,68,NO
20042337,68,NO
20042404,68,NO
19730027,69,NO
19730102,69,NO
19730245,69,NO
19730395,69,NO
19730416,69,NO
19730417,69,NO
19730607,69,NO
19730695,69,NO
19730836,69,NO
19730860,69,NO
19730942,69,NO
19730982,69,NO
19731018,69,NO
19731113,69,NO
19731423,69,NO
19750055,69,NO
19750149,69,NO
19750188,69,NO
19750230,69,NO
19750240,69,NO
19750260,69,NO
19750261,69,NO
19750404,69,NO
19750441,69,NO
19750447,69,NO
19750468,69,NO
19750525,69,NO
19750570,69,NO
19750714,69,NO
19751060,69,NO
19751206,69,NO
19751232,69,NO
19751398,69,NO
19751518,69,NO
19751603,69,NO
19751640,69,NO
19760187,69,NO
19760302,69,NO
19760512,69,NO
19760628,69,NO
19760641,69,NO
19760696,69,NO
19761343,69,YES
19761377,69,NO
19761404,69,NO
19761472,69,NO
19761497,69,NO
19761619,69,NO
19761700,69,NO
19780285,69,NO
19780289,69,NO
19780312,69,YES
19780441,69,NO
19780580,69,NO
19780613,69,NO
19780698,69,NO
19780751,69,NO
19780860,69,YES
19781280,69,NO
19781476,69,NO
19800485,69,NO
19800488,69,NO
19800507,69,NO
19800511,69,NO
19800540,69,NO
19800542,69,NO
19800619,69,NO
19800698,69,NO
19800757,69,NO
19800817,69,NO
19800854,69,NO
19801090,69,NO
19801107,69,NO
19801234,69,NO
